Date,RV_1min,RV_5min,RV_10min,OT
2009/8/20,5.85E-05,1.69E-05,8.20E-06,4.55E-06
2009/8/21,8.20E-05,2.64E-05,1.92E-05,1.78E-05
2009/8/24,6.52E-05,1.03E-05,5.26E-06,1.64E-06
2009/8/25,9.67E-05,3.05E-05,2.38E-05,1.76E-05
2009/8/26,8.13E-05,2.47E-05,1.45E-05,1.16E-05
2009/8/27,0.000100296,3.14E-05,1.70E-05,8.37E-06
2009/8/28,0.000117368,2.57E-05,1.47E-05,3.13E-06
2009/8/31,0.000104504,3.02E-05,2.29E-05,5.30E-06
2009/9/1,0.000241527,5.82E-05,3.94E-05,1.39E-05
2009/9/2,0.000124417,3.11E-05,1.70E-05,6.68E-06
2009/9/3,9.22E-05,1.55E-05,5.62E-06,2.02E-06
2009/9/4,7.56E-05,1.51E-05,7.98E-06,3.02E-06
2009/9/8,6.11E-05,1.11E-05,5.78E-06,1.31E-06
2009/9/9,7.65E-05,1.74E-05,9.97E-06,2.21E-06
2009/9/10,6.35E-05,1.62E-05,1.10E-05,1.10E-06
2009/9/11,5.90E-05,1.32E-05,4.64E-06,6.62E-07
2009/9/14,4.93E-05,1.14E-05,7.10E-06,1.49E-06
2009/9/15,4.61E-05,1.28E-05,4.60E-06,1.34E-06
2009/9/16,4.69E-05,1.58E-05,6.40E-06,2.65E-06
2009/9/17,6.89E-05,1.75E-05,7.77E-06,1.07E-06
2009/9/18,4.42E-05,1.06E-05,6.09E-06,2.90E-06
2009/9/21,5.14E-05,1.43E-05,5.91E-06,2.86E-06
2009/9/22,4.03E-05,8.97E-06,4.41E-06,2.19E-06
2009/9/23,0.000124064,3.24E-05,2.09E-05,1.09E-05
2009/9/24,0.000118705,3.55E-05,1.88E-05,1.51E-05
2009/9/25,0.00010593,2.40E-05,1.19E-05,6.74E-06
2009/9/28,5.72E-05,1.92E-05,9.83E-06,7.05E-06
2009/9/29,0.000139444,7.55E-05,6.70E-05,6.36E-05
2009/9/30,0.000170935,4.67E-05,1.90E-05,1.08E-05
2009/10/1,0.000159962,6.11E-05,3.73E-05,2.37E-05
2009/10/2,0.000119052,2.73E-05,1.18E-05,5.29E-06
2009/10/5,9.79E-05,2.79E-05,1.70E-05,3.17E-06
2009/10/6,9.53E-05,2.43E-05,1.01E-05,2.00E-06
2009/10/7,7.23E-05,1.98E-05,8.03E-06,3.65E-06
2009/10/8,8.10E-05,2.12E-05,1.11E-05,3.77E-06
2009/10/9,3.68E-05,1.11E-05,6.32E-06,1.94E-06
2009/10/12,3.13E-05,4.64E-06,3.19E-06,6.65E-07
2009/10/13,4.83E-05,8.50E-06,5.17E-06,9.57E-07
2009/10/14,4.15E-05,1.01E-05,2.09E-06,7.29E-07
2009/10/15,2.74E-05,6.37E-06,3.01E-06,1.63E-06
2009/10/16,6.33E-05,1.84E-05,1.24E-05,8.64E-06
2009/10/19,5.01E-05,1.85E-05,9.80E-06,3.49E-06
2009/10/20,7.70E-05,1.61E-05,6.65E-06,1.29E-06
2009/10/21,9.44E-05,2.24E-05,1.13E-05,2.70E-06
2009/10/22,0.000111638,1.91E-05,1.12E-05,2.55E-06
2009/10/23,9.72E-05,2.50E-05,8.10E-06,4.07E-06
2009/10/26,0.000140099,3.11E-05,1.33E-05,6.23E-06
2009/10/27,0.00015601,4.51E-05,3.28E-05,1.98E-05
2009/10/28,0.000158767,4.08E-05,2.93E-05,1.04E-05
2009/10/29,8.04E-05,1.55E-05,5.70E-06,1.74E-06
2009/10/30,0.000246357,6.07E-05,3.48E-05,9.00E-06
2009/11/2,0.00032438,8.50E-05,5.37E-05,3.48E-05
2009/11/3,0.000188174,4.32E-05,2.13E-05,1.27E-05
2009/11/4,0.000179424,3.22E-05,1.92E-05,8.27E-06
2009/11/5,6.96E-05,1.82E-05,8.98E-06,2.88E-06
2009/11/6,9.79E-05,2.47E-05,1.29E-05,5.11E-06
2009/11/9,4.03E-05,1.05E-05,5.01E-06,2.13E-06
2009/11/10,4.63E-05,1.07E-05,5.66E-06,1.20E-06
2009/11/11,6.78E-05,1.92E-05,8.91E-06,1.51E-06
2009/11/12,6.66E-05,1.21E-05,7.13E-06,3.62E-06
2009/11/13,6.54E-05,2.10E-05,4.84E-06,1.33E-06
2009/11/16,4.27E-05,9.45E-06,3.45E-06,9.87E-07
2009/11/17,4.17E-05,1.19E-05,5.56E-06,1.10E-06
2009/11/18,4.94E-05,8.87E-06,5.74E-06,1.53E-06
2009/11/19,6.60E-05,1.60E-05,1.01E-05,8.40E-07
2009/11/20,3.59E-05,7.26E-06,4.16E-06,1.61E-06
2009/11/23,3.42E-05,1.04E-05,5.73E-06,1.78E-06
2009/11/24,5.45E-05,1.86E-05,1.31E-05,9.60E-06
2009/11/25,2.25E-05,6.52E-06,2.46E-06,5.22E-07
2009/11/27,8.19E-05,2.10E-05,1.28E-05,2.60E-06
2009/11/30,7.23E-05,1.07E-05,4.59E-06,1.91E-06
2009/12/1,5.60E-05,1.17E-05,6.31E-06,2.66E-06
2009/12/2,5.14E-05,1.24E-05,9.80E-06,2.64E-06
2009/12/3,5.39E-05,1.20E-05,4.68E-06,1.47E-06
2009/12/4,0.000147058,6.34E-05,2.36E-05,1.06E-05
2009/12/7,5.63E-05,1.39E-05,6.63E-06,4.85E-06
2009/12/8,8.42E-05,1.79E-05,1.01E-05,5.06E-07
2009/12/9,7.09E-05,2.21E-05,1.20E-05,3.37E-06
2009/12/10,4.81E-05,7.36E-06,4.08E-06,5.54E-07
2009/12/11,5.22E-05,1.49E-05,7.90E-06,1.57E-06
2009/12/14,3.00E-05,5.30E-06,2.74E-06,1.03E-06
2009/12/15,3.00E-05,6.62E-06,3.35E-06,1.30E-06
2009/12/16,3.31E-05,8.19E-06,3.65E-06,1.12E-06
2009/12/17,5.24E-05,1.60E-05,8.81E-06,4.77E-06
2009/12/18,4.71E-05,1.19E-05,5.50E-06,1.16E-06
2009/12/21,3.31E-05,3.19E-06,1.17E-06,2.70E-07
2009/12/22,2.94E-05,7.28E-06,2.96E-06,2.28E-06
2009/12/23,2.32E-05,9.76E-06,8.09E-06,5.60E-06
2009/12/24,1.08E-05,2.51E-06,1.14E-06,5.14E-07
2009/12/28,2.38E-05,4.64E-06,2.28E-06,8.33E-07
2009/12/29,1.40E-05,3.96E-06,1.45E-06,1.97E-07
2009/12/30,3.02E-05,8.89E-06,3.86E-06,7.72E-07
2009/12/31,1.58E-05,5.01E-06,1.58E-06,3.21E-07
2010/1/4,2.39E-05,8.08E-06,1.88E-06,6.98E-07
2010/1/5,2.93E-05,6.90E-06,4.23E-06,2.82E-06
2010/1/6,4.04E-05,7.31E-06,3.23E-06,1.63E-06
2010/1/7,4.70E-05,1.24E-05,6.25E-06,3.69E-06
2010/1/8,4.95E-05,1.16E-05,7.46E-06,1.71E-06
2010/1/11,4.53E-05,9.91E-06,3.09E-06,1.14E-06
2010/1/12,6.20E-05,2.03E-05,1.07E-05,1.02E-06
2010/1/13,6.19E-05,1.10E-05,5.12E-06,2.11E-06
2010/1/14,3.52E-05,8.42E-06,3.63E-06,1.66E-06
2010/1/15,7.13E-05,1.64E-05,7.10E-06,2.23E-06
2010/1/19,4.18E-05,6.84E-06,2.79E-06,1.83E-06
2010/1/20,7.92E-05,1.95E-05,1.03E-05,1.49E-06
2010/1/21,0.000169357,2.45E-05,1.43E-05,2.56E-06
2010/1/22,0.000164053,2.53E-05,1.45E-05,3.51E-06
2010/1/25,0.000105037,2.30E-05,1.07E-05,2.54E-06
2010/1/26,0.00011464,2.81E-05,7.70E-06,3.55E-06
2010/1/27,0.000231129,3.29E-05,1.92E-05,3.19E-06
2010/1/28,0.000173237,3.88E-05,2.42E-05,2.82E-06
2010/1/29,0.00020088,4.26E-05,1.39E-05,3.06E-06
2010/2/1,8.79E-05,1.86E-05,1.03E-05,5.72E-06
2010/2/2,7.64E-05,2.02E-05,9.94E-06,3.28E-06
2010/2/3,8.26E-05,1.55E-05,9.38E-06,2.34E-06
2010/2/4,0.000117357,2.86E-05,2.04E-05,3.16E-06
2010/2/5,0.000250549,6.09E-05,3.18E-05,1.27E-05
2010/2/8,0.000115587,1.93E-05,1.09E-05,6.56E-06
2010/2/9,0.000158108,2.56E-05,1.60E-05,6.21E-06
2010/2/10,9.99E-05,2.62E-05,1.43E-05,7.22E-06
2010/2/11,9.10E-05,1.73E-05,9.70E-06,2.14E-06
2010/2/12,0.000100016,2.72E-05,1.46E-05,4.54E-06
2010/2/16,3.97E-05,9.32E-06,2.80E-06,6.87E-07
2010/2/17,4.19E-05,7.43E-06,3.81E-06,1.67E-06
2010/2/18,3.01E-05,7.70E-06,3.36E-06,1.23E-06
2010/2/19,3.37E-05,6.79E-06,3.92E-06,8.84E-07
2010/2/22,4.27E-05,7.98E-06,6.03E-06,2.34E-06
2010/2/23,7.28E-05,2.59E-05,1.78E-05,1.10E-05
2010/2/24,5.94E-05,2.00E-05,4.72E-06,2.32E-06
2010/2/25,7.90E-05,2.13E-05,1.02E-05,3.51E-06
2010/2/26,6.41E-05,1.42E-05,4.83E-06,1.69E-06
2010/3/1,3.02E-05,3.75E-06,2.53E-06,5.90E-07
2010/3/2,3.64E-05,7.03E-06,5.27E-06,2.23E-06
2010/3/3,3.68E-05,6.50E-06,3.10E-06,1.11E-06
2010/3/4,3.43E-05,6.49E-06,3.65E-06,1.70E-06
2010/3/5,1.75E-05,4.96E-06,3.23E-06,5.56E-07
2010/3/8,1.85E-05,3.81E-06,1.92E-06,5.88E-07
2010/3/9,4.22E-05,1.06E-05,7.79E-06,2.38E-06
2010/3/10,4.47E-05,8.26E-06,4.78E-06,1.24E-06
2010/3/11,3.28E-05,8.46E-06,5.40E-06,7.43E-07
2010/3/12,3.64E-05,6.49E-06,3.92E-06,1.02E-06
2010/3/15,3.79E-05,1.04E-05,4.73E-06,2.17E-06
2010/3/16,3.72E-05,5.80E-06,3.36E-06,9.84E-07
2010/3/17,2.27E-05,6.30E-06,3.32E-06,8.25E-07
2010/3/18,2.72E-05,6.15E-06,1.99E-06,8.65E-07
2010/3/19,3.86E-05,8.17E-06,3.88E-06,1.93E-06
2010/3/22,4.60E-05,9.06E-06,4.12E-06,1.84E-06
2010/3/23,4.61E-05,8.31E-06,2.50E-06,1.29E-06
2010/3/24,4.21E-05,9.90E-06,4.81E-06,1.20E-06
2010/3/25,5.46E-05,1.36E-05,5.37E-06,1.40E-06
2010/3/26,5.27E-05,1.37E-05,7.40E-06,2.14E-06
2010/3/29,3.02E-05,6.64E-06,1.48E-06,3.76E-07
2010/3/30,3.36E-05,6.17E-06,2.63E-06,7.15E-07
2010/3/31,3.89E-05,1.02E-05,5.44E-06,1.19E-06
2010/4/1,4.59E-05,1.16E-05,5.16E-06,1.87E-06
2010/4/5,3.10E-05,5.12E-06,2.38E-06,7.67E-07
2010/4/6,1.95E-05,4.49E-06,2.68E-06,1.33E-06
2010/4/7,4.31E-05,1.05E-05,3.90E-06,1.71E-06
2010/4/8,3.71E-05,8.91E-06,6.80E-06,1.27E-06
2010/4/9,2.37E-05,3.81E-06,1.63E-06,1.20E-06
2010/4/12,2.33E-05,5.78E-06,3.23E-06,8.20E-07
2010/4/13,2.26E-05,4.54E-06,2.42E-06,5.16E-07
2010/4/14,1.78E-05,3.02E-06,1.19E-06,4.02E-07
2010/4/15,1.84E-05,3.02E-06,1.42E-06,2.02E-07
2010/4/16,9.12E-05,2.12E-05,1.09E-05,2.06E-06
2010/4/19,7.19E-05,1.89E-05,9.27E-06,2.98E-06
2010/4/20,4.01E-05,9.77E-06,3.98E-06,2.05E-06
2010/4/21,4.62E-05,1.03E-05,4.69E-06,1.59E-06
2010/4/22,7.22E-05,2.11E-05,1.20E-05,2.18E-06
2010/4/23,4.89E-05,9.07E-06,5.17E-06,3.37E-06
2010/4/26,4.12E-05,9.51E-06,3.59E-06,1.49E-06
2010/4/27,0.000104894,2.54E-05,1.60E-05,8.63E-06
2010/4/28,0.000124508,3.28E-05,1.86E-05,4.17E-06
2010/4/29,4.86E-05,9.74E-06,6.12E-06,7.63E-07
2010/4/30,8.56E-05,1.99E-05,8.96E-06,1.70E-06
2010/5/3,4.59E-05,7.75E-06,3.97E-06,1.66E-06
2010/5/4,0.000146155,2.88E-05,1.36E-05,2.95E-06
2010/5/5,0.000172331,3.27E-05,1.50E-05,4.80E-06
2010/5/6,0.002323262,0.000748181,0.000237657,5.99E-05
2010/5/7,0.001247599,0.000264581,0.000139208,5.56E-05
2010/5/10,0.000172514,3.70E-05,2.10E-05,1.16E-05
2010/5/11,0.000173435,3.31E-05,2.17E-05,7.16E-06
2010/5/12,9.05E-05,1.78E-05,7.65E-06,2.55E-06
2010/5/13,0.000120843,2.58E-05,1.08E-05,4.61E-06
2010/5/14,0.000194276,5.23E-05,2.46E-05,5.26E-06
2010/5/17,0.000247243,7.06E-05,5.02E-05,3.80E-05
2010/5/18,0.000249468,4.17E-05,2.07E-05,8.55E-06
2010/5/19,0.000330021,6.33E-05,2.80E-05,7.14E-06
2010/5/20,0.000427708,7.56E-05,3.81E-05,1.09E-05
2010/5/21,0.000410712,9.90E-05,3.89E-05,8.86E-06
2010/5/24,0.000166776,4.65E-05,1.64E-05,2.01E-06
2010/5/25,0.000371638,7.54E-05,3.87E-05,9.32E-06
2010/5/26,0.000250883,5.00E-05,2.19E-05,8.34E-06
2010/5/27,0.000112535,2.78E-05,1.27E-05,5.82E-06
2010/5/28,0.000233728,5.61E-05,2.70E-05,4.91E-06
2010/6/1,0.000201734,4.72E-05,3.34E-05,2.09E-05
2010/6/2,0.000116571,1.61E-05,8.73E-06,1.62E-06
2010/6/3,0.000136584,4.17E-05,1.70E-05,6.02E-06
2010/6/4,0.000173845,3.28E-05,1.38E-05,6.60E-06
2010/6/7,0.000151252,3.05E-05,1.36E-05,3.94E-06
2010/6/8,0.000266713,6.94E-05,4.52E-05,8.57E-06
2010/6/9,0.000168938,2.97E-05,1.04E-05,2.50E-06
2010/6/10,0.000146363,2.89E-05,1.22E-05,6.19E-06
2010/6/11,0.000122408,3.78E-05,1.85E-05,5.32E-06
2010/6/14,0.000112398,2.08E-05,8.85E-06,2.77E-06
2010/6/15,7.30E-05,2.32E-05,1.19E-05,2.36E-06
2010/6/16,7.55E-05,1.92E-05,9.39E-06,2.52E-06
2010/6/17,9.81E-05,3.94E-05,2.80E-05,2.09E-05
2010/6/18,5.10E-05,1.10E-05,5.27E-06,2.53E-06
2010/6/21,0.00011077,2.80E-05,1.65E-05,1.25E-06
2010/6/22,0.000141675,2.81E-05,1.39E-05,4.50E-06
2010/6/23,0.000217769,6.10E-05,4.77E-05,3.62E-05
2010/6/24,0.000151256,3.16E-05,1.84E-05,8.55E-06
2010/6/25,0.00016208,3.78E-05,1.74E-05,5.33E-06
2010/6/28,0.000117028,3.01E-05,1.13E-05,3.47E-06
2010/6/29,0.000255131,8.24E-05,4.74E-05,2.44E-05
2010/6/30,0.000154343,3.05E-05,1.54E-05,4.79E-06
2010/7/1,0.000302735,7.33E-05,5.14E-05,2.01E-05
2010/7/2,0.000157771,4.34E-05,1.90E-05,9.44E-06
2010/7/6,0.000151974,2.69E-05,1.23E-05,4.72E-06
2010/7/7,0.000102964,2.06E-05,1.14E-05,3.35E-06
2010/7/8,0.000127992,3.48E-05,1.94E-05,1.22E-05
2010/7/9,8.29E-05,1.18E-05,5.16E-06,1.53E-06
2010/7/12,9.21E-05,2.73E-05,1.46E-05,5.02E-06
2010/7/13,0.000105993,2.67E-05,9.42E-06,3.37E-06
2010/7/14,8.97E-05,1.55E-05,1.05E-05,6.52E-06
2010/7/15,0.000129726,3.29E-05,2.47E-05,1.06E-05
2010/7/16,0.000144178,2.52E-05,1.45E-05,4.29E-06
2010/7/19,0.000116715,2.60E-05,9.73E-06,4.04E-06
2010/7/20,0.000125206,2.47E-05,1.12E-05,3.35E-06
2010/7/21,0.0001685,3.34E-05,1.78E-05,8.91E-06
2010/7/22,0.000103434,2.74E-05,2.01E-05,8.53E-06
2010/7/23,0.000132262,2.80E-05,1.32E-05,2.07E-06
2010/7/26,6.11E-05,1.58E-05,1.01E-05,3.36E-06
2010/7/27,9.00E-05,1.26E-05,5.95E-06,9.49E-07
2010/7/28,7.49E-05,2.10E-05,1.07E-05,4.63E-06
2010/7/29,0.000130035,3.63E-05,1.71E-05,9.96E-06
2010/7/30,0.000133789,4.20E-05,1.54E-05,6.58E-06
2010/8/2,6.65E-05,2.27E-05,1.96E-05,1.75E-05
2010/8/3,6.66E-05,2.30E-05,1.41E-05,9.28E-06
2010/8/4,7.14E-05,2.18E-05,1.73E-05,9.03E-06
2010/8/5,4.82E-05,7.99E-06,2.83E-06,8.68E-07
2010/8/6,0.000102633,2.99E-05,1.71E-05,2.53E-06
2010/8/9,3.78E-05,1.29E-05,8.60E-06,2.15E-06
2010/8/10,0.000126779,5.93E-05,2.71E-05,4.02E-06
2010/8/11,8.54E-05,1.53E-05,7.63E-06,2.25E-06
2010/8/12,9.61E-05,1.84E-05,8.96E-06,3.24E-06
2010/8/13,7.38E-05,2.45E-05,1.02E-05,2.06E-06
2010/8/16,7.35E-05,1.72E-05,1.03E-05,2.10E-06
2010/8/17,5.52E-05,1.19E-05,7.91E-06,1.19E-06
2010/8/18,7.00E-05,1.08E-05,5.72E-06,1.27E-06
2010/8/19,0.000112285,4.33E-05,3.58E-05,2.97E-05
2010/8/20,6.86E-05,1.46E-05,5.19E-06,2.03E-06
2010/8/23,9.09E-05,1.77E-05,8.88E-06,2.89E-06
2010/8/24,0.000158306,5.25E-05,3.60E-05,2.67E-05
2010/8/25,0.00013016,2.58E-05,1.17E-05,7.17E-06
2010/8/26,0.000128273,3.35E-05,1.09E-05,3.22E-06
2010/8/27,0.000220198,3.24E-05,5.59E-06,2.65E-06
2010/8/30,8.78E-05,3.12E-05,1.11E-05,4.14E-06
2010/8/31,0.000164475,5.66E-05,4.04E-05,2.65E-05
2010/9/1,7.97E-05,3.17E-05,2.78E-05,2.59E-05
2010/9/2,4.61E-05,1.24E-05,6.99E-06,2.67E-06
2010/9/3,6.30E-05,2.24E-05,1.21E-05,6.68E-06
2010/9/7,6.06E-05,1.22E-05,6.91E-06,1.59E-06
2010/9/8,5.34E-05,1.05E-05,7.62E-06,3.57E-06
2010/9/9,4.82E-05,1.13E-05,5.38E-06,1.86E-06
2010/9/10,5.13E-05,1.50E-05,8.36E-06,1.52E-06
2010/9/13,4.48E-05,1.03E-05,5.17E-06,1.26E-06
2010/9/14,5.51E-05,1.13E-05,5.16E-06,2.11E-06
2010/9/15,4.23E-05,9.87E-06,3.78E-06,1.91E-06
2010/9/16,4.32E-05,1.31E-05,7.51E-06,3.20E-06
2010/9/17,5.47E-05,1.89E-05,6.07E-06,8.02E-07
2010/9/20,5.14E-05,8.67E-06,4.38E-06,6.57E-07
2010/9/21,9.52E-05,2.34E-05,1.55E-05,7.71E-06
2010/9/22,7.37E-05,8.85E-06,3.33E-06,1.18E-06
2010/9/23,7.10E-05,1.97E-05,9.45E-06,5.75E-06
2010/9/24,4.50E-05,9.38E-06,4.75E-06,9.92E-07
2010/9/27,4.62E-05,1.13E-05,6.40E-06,2.97E-06
2010/9/28,0.000182794,5.09E-05,2.98E-05,2.35E-05
2010/9/29,6.80E-05,1.86E-05,5.95E-06,1.37E-06
2010/9/30,0.000147378,4.18E-05,1.99E-05,8.43E-06
2010/10/1,0.000104511,2.60E-05,9.13E-06,3.50E-06
2010/10/4,7.98E-05,1.65E-05,8.49E-06,2.38E-06
2010/10/5,6.09E-05,1.28E-05,9.32E-06,4.90E-06
2010/10/6,8.16E-05,1.17E-05,6.38E-06,2.01E-06
2010/10/7,9.25E-05,2.44E-05,1.35E-05,1.94E-06
2010/10/8,6.99E-05,1.39E-05,6.83E-06,3.49E-06
2010/10/11,3.27E-05,8.14E-06,2.74E-06,7.30E-07
2010/10/12,8.18E-05,2.07E-05,1.12E-05,2.14E-06
2010/10/13,3.85E-05,8.89E-06,3.88E-06,1.20E-06
2010/10/14,4.70E-05,1.42E-05,5.28E-06,2.15E-06
2010/10/15,7.87E-05,1.97E-05,9.09E-06,4.24E-06
2010/10/18,4.05E-05,8.39E-06,3.68E-06,1.40E-06
2010/10/19,0.000147642,2.15E-05,1.12E-05,4.18E-06
2010/10/20,9.44E-05,1.81E-05,9.31E-06,3.26E-06
2010/10/21,8.92E-05,1.33E-05,5.98E-06,3.79E-06
2010/10/22,4.08E-05,7.27E-06,4.58E-06,2.44E-06
2010/10/25,5.26E-05,1.24E-05,8.38E-06,4.57E-06
2010/10/26,5.38E-05,1.72E-05,9.72E-06,6.82E-06
2010/10/27,5.87E-05,9.81E-06,4.93E-06,2.53E-06
2010/10/28,5.94E-05,1.53E-05,9.07E-06,4.56E-06
2010/10/29,3.83E-05,8.27E-06,2.75E-06,7.72E-07
2010/11/1,5.25E-05,1.52E-05,9.08E-06,3.56E-06
2010/11/2,3.38E-05,7.79E-06,5.47E-06,1.03E-06
2010/11/3,0.000110441,2.15E-05,1.27E-05,6.91E-06
2010/11/4,3.24E-05,6.73E-06,3.92E-06,1.64E-06
2010/11/5,3.49E-05,1.13E-05,3.31E-06,9.18E-07
2010/11/8,2.61E-05,7.20E-06,4.71E-06,1.73E-06
2010/11/9,4.55E-05,1.21E-05,4.73E-06,1.23E-06
2010/11/10,5.08E-05,1.63E-05,8.50E-06,2.53E-06
2010/11/11,5.33E-05,1.31E-05,7.93E-06,4.22E-06
2010/11/12,9.24E-05,2.61E-05,1.32E-05,6.28E-06
2010/11/15,5.76E-05,1.08E-05,2.95E-06,1.30E-06
2010/11/16,9.44E-05,2.35E-05,1.30E-05,5.07E-06
2010/11/17,6.08E-05,1.31E-05,4.23E-06,1.94E-06
2010/11/18,3.81E-05,1.56E-05,1.21E-05,7.05E-06
2010/11/19,2.93E-05,5.15E-06,2.11E-06,6.13E-07
2010/11/22,5.82E-05,1.18E-05,5.57E-06,1.76E-06
2010/11/23,7.42E-05,1.36E-05,7.18E-06,1.54E-06
2010/11/24,2.81E-05,6.31E-06,2.41E-06,9.14E-07
2010/11/26,2.85E-05,4.49E-06,3.34E-06,3.36E-07
2010/11/29,9.88E-05,2.29E-05,9.12E-06,4.52E-06
2010/11/30,7.61E-05,1.64E-05,9.22E-06,3.23E-06
2010/12/1,4.12E-05,9.19E-06,3.90E-06,2.25E-06
2010/12/2,3.65E-05,8.52E-06,3.74E-06,9.52E-07
2010/12/3,3.35E-05,4.23E-06,2.10E-06,8.18E-07
2010/12/6,2.58E-05,5.97E-06,2.54E-06,1.41E-06
2010/12/7,4.39E-05,8.87E-06,6.58E-06,2.37E-06
2010/12/8,3.96E-05,9.70E-06,5.89E-06,9.25E-07
2010/12/9,3.30E-05,7.83E-06,3.37E-06,4.93E-07
2010/12/10,2.15E-05,4.11E-06,2.22E-06,3.18E-07
2010/12/13,2.12E-05,4.42E-06,2.49E-06,1.42E-06
2010/12/14,3.02E-05,7.81E-06,3.07E-06,4.53E-07
2010/12/15,3.77E-05,9.71E-06,4.87E-06,3.01E-06
2010/12/16,2.85E-05,5.76E-06,3.05E-06,5.75E-07
2010/12/17,1.33E-05,3.46E-06,2.62E-06,1.22E-06
2010/12/20,3.19E-05,1.08E-05,3.58E-06,1.61E-06
2010/12/21,1.67E-05,2.90E-06,1.52E-06,3.38E-07
2010/12/22,1.05E-05,2.42E-06,1.67E-06,5.35E-07
2010/12/23,1.13E-05,2.74E-06,1.36E-06,2.67E-07
2010/12/27,1.79E-05,6.59E-06,4.07E-06,3.13E-07
2010/12/28,1.20E-05,1.84E-06,1.09E-06,4.98E-07
2010/12/29,6.03E-06,9.30E-07,4.00E-07,1.43E-07
2010/12/30,1.01E-05,2.31E-06,1.04E-06,2.19E-07
2010/12/31,3.24E-05,1.88E-05,1.75E-05,2.61E-07
2011/1/3,2.94E-05,7.28E-06,3.41E-06,6.97E-07
2011/1/4,2.46E-05,5.68E-06,3.00E-06,9.57E-07
2011/1/5,2.05E-05,3.62E-06,1.75E-06,3.75E-07
2011/1/6,2.30E-05,4.31E-06,2.46E-06,4.67E-07
2011/1/7,5.18E-05,1.07E-05,4.45E-06,2.12E-06
2011/1/10,3.56E-05,8.75E-06,6.13E-06,1.10E-06
2011/1/11,2.76E-05,5.54E-06,3.05E-06,9.88E-07
2011/1/12,1.75E-05,3.00E-06,1.64E-06,6.15E-07
2011/1/13,2.02E-05,6.15E-06,2.73E-06,8.93E-07
2011/1/14,2.29E-05,8.34E-06,3.97E-06,2.42E-06
2011/1/18,3.73E-05,6.98E-06,3.96E-06,2.23E-06
2011/1/19,5.43E-05,1.01E-05,3.82E-06,9.74E-07
2011/1/20,6.62E-05,1.37E-05,6.06E-06,1.68E-06
2011/1/21,3.12E-05,6.15E-06,1.98E-06,5.55E-07
2011/1/24,4.52E-05,8.46E-06,2.71E-06,9.58E-07
2011/1/25,5.69E-05,1.23E-05,4.78E-06,1.65E-06
2011/1/26,4.13E-05,7.36E-06,4.06E-06,1.46E-06
2011/1/27,2.96E-05,4.22E-06,1.59E-06,2.60E-07
2011/1/28,0.000112887,1.47E-05,7.85E-06,1.74E-06
2011/1/31,7.07E-05,1.65E-05,1.07E-05,2.64E-06
2011/2/1,3.48E-05,8.16E-06,4.11E-06,8.98E-07
2011/2/2,2.63E-05,5.99E-06,4.55E-06,8.28E-07
2011/2/3,4.52E-05,1.18E-05,4.52E-06,1.08E-06
2011/2/4,4.09E-05,8.22E-06,3.41E-06,4.67E-07
2011/2/7,2.99E-05,5.65E-06,2.23E-06,5.07E-07
2011/2/8,2.22E-05,4.72E-06,2.60E-06,7.49E-07
2011/2/9,3.20E-05,4.93E-06,2.30E-06,1.06E-06
2011/2/10,5.70E-05,1.19E-05,6.51E-06,1.41E-06
2011/2/11,3.32E-05,5.05E-06,2.18E-06,6.14E-07
2011/2/14,1.66E-05,2.40E-06,1.14E-06,3.20E-07
2011/2/15,2.64E-05,7.17E-06,2.93E-06,6.96E-07
2011/2/16,3.26E-05,5.37E-06,2.23E-06,1.02E-06
2011/2/17,2.17E-05,4.24E-06,2.66E-06,1.10E-06
2011/2/18,3.03E-05,9.28E-06,4.44E-06,2.45E-06
2011/2/22,9.82E-05,2.09E-05,5.35E-06,1.66E-06
2011/2/23,9.46E-05,2.02E-05,1.14E-05,5.17E-06
2011/2/24,0.000109074,2.35E-05,9.79E-06,2.50E-06
2011/2/25,3.62E-05,1.17E-05,3.72E-06,1.17E-06
2011/2/28,3.37E-05,7.97E-06,3.09E-06,1.12E-06
2011/3/1,9.78E-05,2.46E-05,1.44E-05,7.27E-06
2011/3/2,9.33E-05,2.24E-05,1.12E-05,2.86E-06
2011/3/3,4.23E-05,8.34E-06,5.57E-06,1.58E-06
2011/3/4,5.85E-05,1.63E-05,9.73E-06,3.53E-06
2011/3/7,0.000104392,2.19E-05,1.30E-05,4.09E-06
2011/3/8,6.19E-05,1.65E-05,7.09E-06,1.33E-06
2011/3/9,0.000110666,2.66E-05,1.29E-05,4.11E-06
2011/3/10,0.000100697,1.74E-05,8.61E-06,2.19E-06
2011/3/11,7.22E-05,1.61E-05,7.00E-06,1.79E-06
2011/3/14,8.09E-05,1.52E-05,5.08E-06,1.41E-06
2011/3/15,0.000130637,2.13E-05,1.01E-05,2.95E-06
2011/3/16,0.000280657,6.16E-05,3.79E-05,5.61E-06
2011/3/17,8.87E-05,3.08E-05,1.64E-05,5.30E-06
2011/3/18,7.10E-05,1.11E-05,6.70E-06,3.21E-06
2011/3/21,3.93E-05,7.45E-06,2.03E-06,7.18E-07
2011/3/22,3.89E-05,1.11E-05,6.44E-06,1.11E-06
2011/3/23,6.22E-05,2.17E-05,1.29E-05,2.84E-06
2011/3/24,4.71E-05,1.34E-05,7.90E-06,1.65E-06
